,scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
170827,-0.212953259274785,0.419177856882717,-0.594134045488282,0.632945587481081,0.992566372314261,-0.743421684242896,1.47825579662142,0.015548463720523,1.11968610334372,-0.220305783160795,-0.691644899234949,-0.414367108785526,-0.050638589336313,0.380923512629614,0.3310975591715,0.037036941229434,-0.817906623120493,-0.095650599816906,-0.762543052098249,0.111278353617471,1.42334204315967,0.196388349808833,-0.290388495314265,-0.687263135751425,-0.495543098812887,-1.06358545280622,0.645969678395968,0.499400470330661,-0.208130361983432,-0.195789858932549,0
150668,2.32683574372948,0.107708032284214,-10.6323749061596,7.25193622855414,-17.6810718207918,8.20414440620562,-10.1665907519072,-4.51034377036334,-12.9816061559658,6.78358879797499,-4.65932958355558,-14.9246547735487,8.38914233451929,-16.4655039422141,0.33851695978655,-14.224403603167,0.556584472572111,-11.683998043525,-15.8416159780561,-5.75319975278369,3.81304079276336,-0.810146481561289,2.71535704420309,0.695602689761576,-1.13812206664164,0.459442241911828,0.386337323495895,0.522438449202614,-1.41660373652915,-0.488307035713995,1
15451,1.08977852302103,-0.67974247817761,-20.5327510764355,12.3739891389716,-23.0090029136283,6.14482097803751,-15.5872960035928,-4.38449066917613,-15.9390026942523,13.696416119399,-3.94845491908543,-8.78972336330438,5.61234710799626,-7.91442236630349,0.307819968365149,-8.32860088836825,-0.006979294589638,-6.82452417207669,-13.3160791903173,-4.9216120866876,1.18820420779718,1.59275393136331,1.75460760918813,-1.46611525253641,-0.85677863566488,0.125776576475404,1.40258698975375,-0.223754856770293,1.57424873519633,0.469200693158523,1
149587,-0.293439530496751,0.08026410084705,1.95485173775774,1.63005630331209,-4.33719968092597,2.37836729179698,2.11334786136033,-1.58385066673113,0.65374545254113,-0.192892012453504,1.21760825458778,-2.8290982053899,3.50456779253823,-3.9181998797616,-1.01579192974001,-4.7045087050312,-0.968553075532043,1.85477191713001,6.02439676670687,3.53125033477791,-1.1962847755939,-0.230640095367639,-0.474437304644058,-0.974624666273666,-0.04815450421725,-0.023524267887911,0.362192024107476,-0.570709266940076,0.025618720294963,0.081880389157024,1
178918,0.391252707329002,0.459979558030522,1.82303069043249,-1.07628990250875,0.784736373354578,0.819740852372032,-1.59594184100815,0.529717879858758,-1.46037632921981,0.291501981310605,2.48374135652164,-0.384354229703171,-1.76294260927615,1.14746187561369,0.725706101654359,-1.48660385580987,-1.57133723256711,-0.140703233892018,0.014360164405253,-0.143044853467459,0.27102188125045,-0.080350804787903,0.093699299820319,0.79298293889527,0.113975288288065,0.006734218137338,-0.362314505672961,0.739797708296286,0.039364960071767,-0.029021847258471,0
8553,-0.170474393907636,-0.859678802617512,1.23741366691033,-0.127636715044783,0.547574188658228,0.205709133578422,-0.491379893146319,-0.200086974875563,-0.400559361347397,-0.041456505679444,1.83806823969648,-0.562493917125681,1.63998407620677,-1.4807511117798,1.49313932909177,1.39467173259816,-1.70880472805952,-0.100003581478797,0.556547301847772,0.167574051025796,0.668987087167299,-0.1063367382041,-0.234192998798981,-0.225379981689096,-0.102362008301243,0.054461427955883,0.430557088808333,1.07548022081637,-0.099054621690246,-0.019408709051781,0
43160,3.50744078809474,-0.508640843994878,-14.9703456545046,8.40142101040258,-16.8672384869515,8.25233430637468,-13.5651304873758,-2.78243755853826,-14.2637353490007,9.64341914576661,-7.70149868394332,-14.2266980575287,5.61099879659254,-11.7939788348294,1.59838653001563,-11.6069703760766,-0.044180443789682,-9.28695473739369,-19.8997264249367,-7.518050849236,1.24351749943488,-1.61466005601289,2.71404480183882,-0.101355310559619,-0.439665974014017,0.519513861479409,0.789327982433797,0.064357426634314,-1.62138568643941,-1.10481920857705,1
10897,-0.293439530496751,-0.775408545683102,-15.3988450085358,7.47232389650112,-19.0269123426632,11.165525840514,-6.89385628014845,-2.12093657486019,-14.9133299850456,-0.721214094320184,-7.1750966153358,-14.166794659606,10.2777688628065,-14.9854337328686,0.345179234077653,-14.6663889726541,-0.346352541965346,-8.33324249555463,-12.6025964553952,-4.87668342078337,0.604625910708604,1.11150221461014,-2.44488368228,0.727495341024629,-0.345078151264077,-0.981748551471828,0.995271346300177,0.816761717958274,2.26294237384391,-1.17806316323334,1
249963,-0.29665339202124,0.821966893408052,-0.679520574101316,4.67255275192187,-6.81479843997791,7.1435001202707,0.928653839059275,-1.87301315334323,-2.30668902092068,0.993701927710531,-4.94405415592679,-5.57641879575659,5.78365443891613,-6.11770391144604,0.61416484095298,-12.451498657048,0.42715247782648,-2.2558538072409,-2.12802655387511,0.706765028987081,1.09382579750391,0.872005531266124,0.566848531943877,-0.321691497752809,-0.281324568300744,-1.12025603826283,-0.07339434466076,0.553530429860346,0.760541928111246,0.386741821030101,1
230911,2.38859777824355,0.726512294552333,-1.63712684657891,-1.32925979688845,0.242196331701751,-1.55365283033712,0.126536066204395,-0.618648221821833,-0.087114182917973,0.566132506245168,0.379140154203182,-1.44019328855301,0.735942921616545,1.48947277636095,0.760382428581154,0.317108256372788,-0.319587277040588,0.36082647974785,-0.611948219323083,0.395899102108684,0.513777738688509,0.627322694897905,0.253138322423247,-0.114222573503432,0.66972209049962,0.780106461824785,-1.20700377648779,-0.05195784642087,0.031896481544945,-0.0237037228261,0
150684,-0.293439530496751,0.108036983517194,-10.0406314557065,6.1391827154247,-12.9729718943545,7.74055544506762,-8.68470452840193,-3.83742916671056,-11.9077019040753,5.83327300056002,-5.73105424359056,-12.4389449056023,6.98988561330738,-16.218610393127,0.25330336584704,-8.72864506518152,-0.147529091109699,-14.1298545174931,-20.6850275533272,-8.48444905730181,4.85125513655685,-0.0822752254212,2.82343143164188,1.15300501339169,-0.567342849673059,0.843011621641402,0.549937644887907,0.113891875585392,-0.30737499959267,0.061630640614936,1
227930,-0.223712708726333,0.711885712943056,2.07855584538436,0.209607299820615,-1.75345915672616,0.37513324400854,0.572082074772826,-0.767675218640208,0.25226714161257,-0.281610256719886,0.360449511837319,-0.40779720563192,-0.54563443461311,0.60017417226568,1.04190774103174,-1.0417804008284,0.113003371055543,0.31801852578807,0.362531990537847,-0.372319403951334,0.104030326386237,-0.081450929787091,-0.361421618412929,-0.89791383150367,0.30536231583988,0.405129585598035,-0.206676030916369,0.177714751705327,-0.057493828821437,-0.029261714254644,0
10891,2.33046880458325,-0.775584769557913,-12.3396031574122,4.48826730168204,-16.5870729373632,10.1072738734101,-10.4201989827431,0.130669811857349,-15.6003233044816,-1.15769598093331,-5.3046309683427,-12.9389293107706,8.80568196718575,-13.5561301301468,1.16546376028499,-9.80988150207055,0.369987279150665,-9.50521044515487,-17.5420303090874,-6.79263778723153,2.06937744931751,-0.085501463405581,-2.0896096332232,1.74531450014405,1.37681580939778,-0.554271418366818,-1.61074085196174,0.153725444536768,1.2124772080589,-1.86929047595671,1
102782,-0.033675679452246,-0.191907799668699,1.23260446981971,-0.548931183157109,1.08787266901823,0.894081819978967,-1.43305489904701,-0.356797142170886,-0.717492197160233,0.003166531089953,-0.100396732730679,0.54318725600578,-1.03941706835478,0.285261608751792,-0.206006567752438,-0.498521775750102,-1.06410845071827,-2.1560365431533,0.564761098405632,0.837856659648528,-0.728989760343786,-0.576274061414969,-0.448670516618872,-0.517567967949267,0.012833335272976,0.699216728009832,0.527257980520248,-0.322606503047991,0.080805437438631,0.035427182013148,1
125342,1.18633410186544,-0.083001445035774,-7.13906006793885,2.77308160372497,-6.75784506920828,4.44645597412376,-5.46442818500108,-1.7134014508064,-6.48536540922127,3.40939479860676,-3.05349271362056,-6.26070551479114,2.39416766551329,-6.16353737959229,0.60285052085239,-5.60634642932959,0.206621733749977,-6.52508103976033,-11.4083675448063,-4.69397773642436,2.43127449162965,-0.616949301183343,1.30325030896469,-0.016118152366371,-0.876669888453567,0.382229800649027,-1.05462388774771,-0.614606036944453,-0.766848111948171,0.409423944116944,1
42936,0.526514357577028,-0.509721683760383,-12.9809425647533,6.72050777097643,-13.4556359425571,8.69861009281133,-11.4795517833437,-2.68151865053833,-14.0192907576919,8.21819051252864,-7.93089996826719,-12.6959474039839,5.58936163192341,-11.9608660326622,1.53867076186333,-9.88721406724695,0.6339792179337,-11.3502438549644,-21.7101876525534,-8.85945192496352,3.62971365041526,-0.84330261969681,2.54962823474498,-0.532227763596568,-0.235096473604284,0.673209169467055,0.22659797207791,-0.006167858190025,-1.18569550568181,-0.747361321404312,1
123141,3.25242786278209,-0.092411799950657,-6.61629292560656,3.56342789803106,-7.05890129814843,4.28434595524384,-5.09629887292392,-1.76861780360559,-4.93755412732933,2.74845954534783,-3.79675959454545,-6.8254901042394,3.25959475409854,-6.94389061823948,0.43597516308899,-6.94701030902337,1.01100406527995,-6.16683742461485,-10.564346602529,-4.01018815310236,2.14350179519978,-0.54163415582255,1.21597610572025,0.041177744221043,-1.05909770217904,0.275662062254882,0.057424927985318,-0.265838484019501,-0.514636936427821,0.388590269335523,1
167305,1.17222105777964,0.398395187913392,-6.67721162487866,5.52929920087665,-7.19327456474359,6.08132107951892,-1.63607097105033,0.500609583298219,-4.64077020758754,-4.33983969614375,-0.950036405131991,0.566679814004086,4.3150759158968,-4.93828359985114,-1.10570973729343,-8.49081262174082,1.00362574598099,-1.94912326096651,-3.09301268981888,0.124087074705575,0.886746966076448,-1.11868675540655,5.56330066446813,-1.60827196122017,0.965321595694456,0.16371797930961,0.047530870726718,0.466164782963216,0.278546743051982,1.47198811731278,1
226814,9.02047090057989,0.706258297207439,-2.40520709191687,2.94382338959853,-7.61665422068905,3.53337387196109,-5.4174936280787,-0.112631914902059,-1.32937156302318,1.70941680752813,-2.32271560874193,-6.54098852025393,4.4045784815908,-4.93815929027047,-0.740984640079332,-7.46296062676276,0.534967659651097,-4.67103153190135,-4.47240325411649,-0.982089900241056,3.49006859270908,-0.338706731161814,0.652683371514066,0.414132296621078,0.02386907312552,-0.260616387490787,0.405316462428397,0.029106741586114,0.519806551904182,-0.469537113503405,1
16415,0.019003702927409,-0.668569884514621,0.288028928428076,0.965681439446855,-1.45949519977085,1.92186300234526,-1.91241402974899,-1.13028190025527,-2.81426265960526,0.648663224885543,-0.695262639845074,-3.46568908576121,2.35161910622909,-3.82670531942496,-0.767569849115369,-4.8528669146236,1.66486300420352,-2.61736133003734,-4.83555830647772,-1.92175160139324,-0.385884175181753,0.330916894188196,0.603127128021142,0.380690182113136,-0.064125175588557,0.271380100640141,0.33721953478356,0.626155869423677,0.565124825956713,0.305925255390835,1
131272,-0.30461817927758,-0.060527026868267,-0.114360703589856,1.03612940153875,1.98440526119199,3.12824327369048,-0.740343559582751,1.54861869623,-1.70128395465886,-2.20384174839674,-1.24226477538834,0.269561809170344,1.29341829662131,0.933215784460268,-0.135325960632637,0.521483689902165,0.386884188055331,0.059868953562727,0.306339379229928,0.265051988857439,0.223718288348024,0.732852498432027,-1.03293465200213,1.19642831010463,-0.112856718234204,0.254718993156121,0.69666788609654,0.482370416673402,0.129969314476127,0.223924333790406,1
68014,0.223572975616572,-0.374769440430456,1.24966721313348,0.178794593023003,-0.177177972376138,0.916717335506623,0.121770846025919,-0.397019799645379,0.192349570189224,-0.136388594759404,0.157515409857971,0.0221315985262,-1.41640924749717,-0.528229094668966,-0.546091929546174,0.480900477924174,1.0770132535519,0.380716576008533,-0.749284485770512,0.272330807953015,0.002618157792616,-0.089369233477793,-0.026623440712945,-0.135773995042325,-0.244275505601357,-0.628540979884721,0.784993622737663,-0.267161942433422,0.001321929420112,0.014458760608917,0
144108,4.03018235170824,0.013804203526827,-3.58696386180132,2.60912703784891,-5.56857720803735,3.63194695349796,-4.54358971050144,-0.15789907530677,-4.08912766842153,2.41730514407718,-3.23990097529344,-5.822449155685,3.36918605153883,-5.69192578583088,0.287371390782189,-5.41378669142638,-0.555549924912204,-5.86366171303999,-11.1432410242579,-3.48093955285599,2.79433340410919,-0.178533964286313,1.02442283357462,0.428756482022381,0.182032121144153,-0.534597882665306,0.16893349468844,-0.149843614233619,0.685517241438814,-0.299728379437129,1
79883,3.46538112205687,-0.310976397749034,-1.32278906321956,1.55276821126964,-2.27692070362638,2.99211739124618,-1.94706392017319,-0.480288250384527,-1.36238752318047,0.953242226598613,-2.32962885992389,-3.39355348115172,3.1284396921776,-3.57039373078107,-0.595198191474463,-3.98841505479623,0.995905842419722,-2.84378455855144,-4.82624611607161,-0.703883464864473,2.15221455770756,0.988493486888991,0.614968996752659,-0.195199717277462,0.590711261700839,-0.233377663885038,-0.164285286785183,-0.27749787053455,0.428610084734921,0.246393746180351,1
198868,-0.293439530496751,0.563869406360507,0.432554461820961,1.86137334473124,-4.31035306214219,2.44808047483365,4.57409367462504,-2.97991207512663,-2.79237913364276,-2.71986651919035,-0.276703666493858,-2.31474716368481,2.22296005779154,-0.407550442912615,-1.65231153851303,-5.87143807802568,-0.427646957092402,1.67987296365444,5.54086531862428,3.20763696362324,-0.559479810847182,0.318852892094648,-1.3844768425902,-0.348903877586001,-3.9799478814166,-0.828156262241172,-2.41944598182275,-0.767069606648857,0.387038910929273,0.319401534511631,1
18773,-0.297910990009083,-0.645437563881155,0.269614090485094,3.54975512877325,-5.81035344453706,5.80936957402456,1.53880793351049,-2.26921913566818,-0.824203333436328,0.351069915343584,-3.75905945636624,-4.59238980599474,5.47939151009669,-5.65785754091816,-2.6480760898503,-10.3848897408947,-0.225946407826958,-0.701882908954806,0.409735840500415,0.939603694029483,-1.95429995537505,0.310524633435283,0.371121111209288,-0.322289520392532,-0.549855883222537,-0.520628958812409,1.37821038664663,0.564714292689441,0.553254713878568,0.40240000915925,1
244004,-0.293439530496751,0.792690233672858,-4.67323076642011,4.19597576169878,-8.39242279138696,7.74321514676806,-1.13880348895329,-2.09489915490422,-3.83948656727606,0.543053447590367,-1.52844823748652,-2.32511344137919,4.3557700196603,-8.66303057554101,-1.15399252804132,-13.4817046750119,1.20845385727171,-4.28795983864998,-5.65176527245489,-1.23588925526129,1.08013289303778,-0.180278730628939,0.55418499648198,0.656075670157296,0.482417262428348,-0.624399456794724,-0.296288558436571,0.374802036063765,-2.6785437691689,0.412367567109485,1
142557,4.64375043666597,0.001139581057108,-1.43086372778891,-0.802528699267131,1.12332029999445,0.389760264731692,-0.281213534404278,-0.055123492429819,1.32623248909333,0.195699815379613,-0.546889550453909,-0.71347376073502,1.27462907751277,0.023682134778573,-1.52169610821701,0.727242085814848,0.166504662441577,0.348037591565135,-0.5663900830288,0.216016101767291,-1.14037564250718,0.634184289933654,0.325575470468413,0.014001845119178,0.844946015847872,0.114962884542335,0.156364810543393,-0.619437446641754,-0.120351072821334,0.035594173371749,1
102441,-0.293439530496751,-0.193670038416805,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.051576118527778,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1
41962,2.43834276531824,-0.51451497315523,-0.725685582703233,0.055470328472861,1.92537738953074,-0.482833427607875,-1.27797396441055,0.978895385653795,0.580739693866942,0.268197681514478,0.406103289481728,-0.800834380882399,0.942961317896933,0.820915886511339,-0.451796952847582,-0.42763717142988,-0.898108451545435,-0.245008954494326,0.171651263984561,-0.367914094889541,0.547735586085832,-0.044683967671223,-0.074763185625867,-0.016092837310462,0.084441742000635,0.083288409148821,-0.423467609202617,0.905513060292993,-0.026443644137103,-0.006980633864712,0
192687,3.55159645077901,0.53003442239688,1.52207986461923,-0.51942947320952,-2.58168487999205,0.774741045624737,0.206721720660857,-1.43102011805619,0.757011225164691,-0.444418034237894,0.997921025301102,-1.4294901237515,-0.375466188651408,0.17909486429195,-0.148448551372914,-2.13515486441111,-0.044915693810164,-0.055332752880297,1.77869660251824,0.671832434178931,-0.00202115788658,0.361168932269551,0.019649406960546,-0.211678284664816,-0.24745192402646,-0.279471886713974,0.239646122725123,-0.50839814288348,-0.015551488169813,0.041880702033069,1
86635,-0.297072591350521,-0.274509803921569,1.16744356038585,0.713571311398892,0.229665822914329,2.51272453580675,0.221037084352304,-0.568151839051945,0.485595551180661,-0.159274419640649,-1.063366024905,0.697035863255336,-0.038539359560501,0.01222092502184,-0.228750046950429,0.589841061476059,0.445787859024221,-0.054075166415955,-0.072969365924672,-1.04384711938232,-1.36714081313476,-0.22053278991008,0.031375829900288,0.104098586172402,-0.031405931218202,0.395720643425837,0.610386493857103,0.078880228129428,-0.023075581905818,0.009278968324867,0
143959,-0.232655627750996,0.012535391628191,-2.56789847610009,-1.51221699560118,0.870703753078219,0.331999331130363,2.92368521763648,-2.98372052898675,-1.09399668564571,-0.382155332916998,0.682766224443226,0.577938127429682,-0.197556464889921,0.188471238391872,0.192502541023032,-0.744800861610508,0.588539223379337,0.591148801883252,-0.443481791616533,-0.387178842460471,-0.661375186467797,-0.865143911416647,-0.550101703858836,-0.463848707882105,-0.689966718005783,0.459377586139118,-1.36843216159005,-0.224761308056828,0.902286517282222,-0.106223208805302,0
153090,0.436386501781597,0.154947778991764,1.94869459010721,0.530888095168708,-2.24245765621292,1.70653494826703,1.09698727990986,-0.862759104530598,0.669453613074948,-0.449413543527348,1.33812154068541,-0.766642004245938,0.43846259223957,-2.26332159956942,1.82771606984278,0.355586815262365,-1.10313712793312,-0.259023792342204,1.69325614241135,0.274330399875607,-0.634536120650085,-0.145731421939074,-0.159636749927837,-0.085274521883375,-0.030519802318746,0.503862261405297,0.462816426275283,-0.564374232538436,-0.03355856900714,-0.020133010681232,0
102442,-0.293439530496751,-0.193670038416805,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.051576118527778,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1
201098,-0.307412841472787,0.576122839789001,1.17663267315551,3.14191813880044,-6.14044483643302,5.5218205893507,1.76851488910857,-1.72718569844821,-0.932428910444584,0.292796545267059,-3.15682655843537,-3.89824038104731,4.77672033006624,-4.15249885001879,-0.472990802974345,-10.2588514782991,-0.533455591604466,0.458138563036142,0.167601789076859,1.4043108943267,-1.87401526330162,0.329567972643983,0.1293716296303,-0.803020814325114,-0.074098355701284,-0.031084405283663,0.375366225335466,0.065896783896497,0.488257738746484,0.325871630319106,1
135797,0.251519597568644,-0.038663518133437,-0.72337673498605,-1.12837630790216,2.46406124543009,-2.07469518478806,-1.28163303853096,-0.596152118423921,-0.984576503426743,0.174036036413518,-1.47801529965119,0.577245550660961,-1.27565125130293,-1.34801660743239,-0.463716717837056,-0.923759100680472,-0.77908699686309,-0.299274780277515,0.532011159548721,0.266240562519669,-0.616216952011133,-0.22906695888937,-0.113567824588141,-0.050416614420903,0.039606227602093,0.334143704090007,-0.120011020211662,-0.34694554852496,0.11509395451042,0.126534961803791,0
188417,-0.289387270313701,0.508370634053502,2.03535073629175,-0.046197871483492,-1.16225418610153,0.205942701163275,0.193320635541499,-0.593137675423218,0.125678712632987,-0.19632031391347,0.15508932163807,0.205712589511375,0.880656479704332,1.5579376549828,1.00900888709301,0.263597851160972,-0.696202834395131,0.082587274765612,-0.657657072550303,-0.475868403356283,0.481140730764015,-0.147442309150454,-0.242366716456469,-0.543286230944603,0.282616525606307,-0.368821285473226,-0.266503516935249,0.200754630321169,-0.065331741900275,-0.071997346159851,0
9179,-0.293439530496751,-0.840775854979499,-2.88004235163471,5.22544230971559,-11.0633302799459,6.68995065770063,-5.7599239886738,-2.24403079081521,-11.1999752166959,4.01472180864313,-3.42930426351801,-11.5619497720699,10.446846814514,-15.4790524832016,0.734441608104148,-13.8837785491112,0.821439545395249,-11.911483017197,-18.1030037037729,-6.83783453880068,3.12692935212663,1.19144396640797,2.00288287701632,0.351102064721284,0.79525514045211,-0.778379381413672,-1.64681511254223,0.487538823287331,1.42771309550336,0.583172486219188,1
